feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Sphingomonas__sp.__NIBR02145	Control_type	Paraffin	2.67398643555598	0.667836692538157	262	97	8.16589737307067e-05	0.0010636008678092
Bradyrhizobium__sp.__NP1	Control_type	Paraffin	1.31030149864871	0.327221928760987	262	44	8.15394905263169e-05	0.0010636008678092
Paracoccus__stylophorae	Control_type	Paraffin	2.24526487429766	0.561122935752558	262	34	8.24996042917402e-05	0.00107073954506301
Paracoccus__aestuarii	Control_type	Paraffin	2.73366427240827	0.68403521772872	262	64	8.41550875853567e-05	0.00108836615039719
Methylorubrum__extorquens	Control_type	Paraffin	2.88122140039102	0.721927061312525	262	73	8.59670668289687e-05	0.00109785454177018
Cutibacterium__acnes	Person	U	4.58660379320894	1.14890433735652	262	206	8.55789222049773e-05	0.00109785454177018
Bradyrhizobium__sp.__ORS__278	Control_type	Paraffin	1.32223524830435	0.331332591005748	262	31	8.60885938491918e-05	0.00109785454177018
Sphingomonas__sp.__So64.6b	Person	N	4.54833068577413	1.13936542777686	262	188	8.56362783065184e-05	0.00109785454177018
Burkholderia__stagnalis	Person	U	-2.38045912401906	0.597691781533013	262	44	8.88298459413464e-05	0.00112887929217128
Bradyrhizobium__vignae	Control_type	Paraffin	1.05716270441677	0.265737801909894	262	34	9.04402188286854e-05	0.00114536747720757
Burkholderia__sp.__MBR.1	Person	J	-1.50855011299575	0.379340644170622	262	35	9.09601421581664e-05	0.00114797972516858
Stenotrophomonas__maltophilia	Control_type	Paraffin	3.53024094630105	0.889119764032115	262	105	9.32474237328272e-05	0.00117280264901082
Burkholderia__anthina	Person	U	-2.58066675424981	0.653480174954095	262	44	0.000101450879315827	0.00126686373170502
Tardibacter__chloracetimidivorans	Person	N	-1.14148496941764	0.289105885946346	262	31	0.000101764463694338	0.00126686373170502
Ralstonia__sp.__RRA.1	Control_type	PCR	-3.70791832799438	0.938855283366153	262	94	0.00010133476747765	0.00126686373170502
Chryseomicrobium__sp.__FSL__W7.1435	Person	J	-1.82695135543113	0.462884096312808	262	29	0.000102343135234857	0.00126974872867653
Anaerostipes__hadrus	Person	J	1.87818008145941	0.476018910026102	262	52	0.000102862803417346	0.00127188466387664
Burkholderia__sp.__S.53	Person	N	-1.42740794400529	0.362050901945594	262	37	0.000104099003341428	0.00128283620279336
Bradyrhizobium__sp.__CIAT3101	Control_type	Paraffin	1.94790632267369	0.494451890179901	262	33	0.000105347956549519	0.00129387087574241
Bradyrhizobium__sp.__WD16	Person	N	-3.29883561736288	0.837618781969416	262	70	0.000105836075336841	0.00129551851415665
Diaphorobacter__aerolatus	Person	U	1.70320878912749	0.432577507446778	262	30	0.000106252616691216	0.00129628192363283
Ralstonia__insidiosa	Person	N	-3.19222213294318	0.811380862345641	262	89	0.000107528821428082	0.00130749331038797
Burkholderia__pseudomallei	Person	U	-3.92343271733874	0.998838979153393	262	71	0.00011022505283796	0.00133143133131001
Diaphorobacter__aerolatus	Control_type	PCR	1.64194602332075	0.417964945315619	262	30	0.00011003650943595	0.00133143133131001
Burkholderia__lata	Control_type	PCR	-4.00954194982614	1.0263275170337	262	72	0.000119802788683473	0.00144236252164971
Burkholderia__territorii	Person	J	-1.06668017447364	0.273933569899592	262	34	0.000125907335473344	0.00151088802568013
Streptococcus__pasteurianus	Person	J	1.54491499707948	0.397306630167233	262	53	0.000128614061000446	0.00153832504333867
Gemella__haemolysans	Control_type	Paraffin	-3.42338540993412	0.881042983997358	262	132	0.000130054302494541	0.00155048451833882
Sphingomonas__koreensis	Control_type	Paraffin	3.12238611776098	0.804075743031421	262	178	0.000131275922376641	0.0015599671295406
Mesorhizobium__sp.__M2A.F.Ca.ET.043.05.1.1	Control_type	Paraffin	-1.3993611072464	0.360725135361852	262	31	0.000133278216857861	0.0015786351899669
Lachnoanaerobaculum__umeaense	Person	J	1.25134538920369	0.323146174741061	262	34	0.000136902756477059	0.00161633577001947
Pseudomonas__protegens	Person	N	1.72121800003402	0.444984809615333	262	27	0.000139226221538835	0.00163848222132519
Sphingomonas__sanxanigenens	Control_type	Paraffin	1.49671649023879	0.387365936275559	262	50	0.000141511713512636	0.00166004125466746
Streptococcus__mitis	Person	U	-5.58004904914342	1.44476546460019	262	177	0.000142378400998816	0.00166487203723855
Burkholderia__latens	Person	N	-1.27686018329729	0.330717455865228	262	35	0.00014313649182111	0.00166840624224606
Ralstonia__pseudosolanacearum	Person	J	-1.66856084719441	0.432562741084129	262	55	0.000145083078554842	0.00168572719844673
Salmonella__enterica	Control_type	PCR	-4.79538012722871	1.24693921772007	262	93	0.000151762929960745	0.00175596163280722
Burkholderia__cenocepacia	Control_type	Paraffin	-3.52879033754598	0.917721014780558	262	76	0.000152087387322374	0.00175596163280722
