taxID,barcode14,barcode15,barcode16,barcode17,barcode18,barcode19
655813,0,0,0,0,0,8
655817,0,0,0,2,0,0
656366,0,5,1,1,0,0
657642,12,0,8,0,11,0
661481,0,0,2,0,0,0
661488,0,0,24,0,4,0
662548,1,1,2,0,0,2
663951,0,0,0,0,0,1
666685,0,0,0,0,10,0
674529,0,0,0,21,0,0
674703,2,0,0,0,1,2
675090,0,0,0,0,1,0
678932,0,1,0,0,0,0
679935,0,0,0,35,0,0
680646,0,0,0,0,1,0
683042,1,3,2,0,1,2
684066,0,0,0,0,0,8
697329,0,1,0,0,0,0
698737,1,0,0,0,0,0
698761,0,0,0,0,3,0
699041,1,0,0,0,0,0
699186,0,2,1,49,0,0
700015,0,0,0,3,0,0
701177,0,0,0,1,0,0
702439,0,0,1,0,9,0
704125,0,61,0,0,0,0
706439,3,0,0,0,0,0
709991,0,0,0,5,0,0
712116,0,0,0,0,5,0
712157,0,0,0,2,0,0
712411,1,1,0,1661,0,0
712471,0,2,0,2,0,1
712623,0,0,0,0,4,1
712633,3,0,0,0,5,1
712710,0,1,0,0,0,0
717959,0,0,0,31,0,0
739141,0,0,0,1,0,0
742013,0,5,20,4,7,16
742737,0,4,0,17,0,0
743721,0,0,0,0,0,26
745156,0,0,0,2,0,0
748197,0,0,0,0,22,0
754035,0,0,0,0,1,0
757424,0,0,2,0,0,0
758826,4,2,255,10,2,4
759620,0,0,0,0,0,1
760570,0,0,0,0,1,1
762376,1,0,0,0,0,0
762833,0,4,0,31,0,0
762948,1,0,0,0,1,0
762982,0,0,0,3,0,0
766894,1,0,0,0,0,0
767031,0,0,0,1,0,0
767452,0,0,0,0,0,1
767463,81,0,0,1,10,19
767468,0,0,0,0,0,1
768486,0,10,0,6,0,0
794846,0,0,0,0,2,0
858423,15,3,23,4,13,21
859656,1,1,2,1,0,1
859657,0,0,0,0,1,0
861109,4,0,0,0,0,2
862966,0,0,0,0,1,0
869269,1,0,0,0,2,0
869303,0,0,0,0,0,2
869307,1,0,0,0,0,0
869311,0,0,0,0,1,0
869729,0,0,0,1,0,0
871742,0,0,7,0,0,0
873447,0,0,0,0,1,0
880074,0,0,0,2,0,0
880633,0,0,0,3,0,0
881260,6,0,0,1,0,1
882101,0,0,0,0,1,0
885276,0,0,0,13,0,0
886293,13,0,0,0,0,0
887898,0,0,1,1,0,0
889201,1,0,0,0,4,9
889453,0,0,0,3,0,0
889932,0,0,0,0,7,10
907261,1,0,0,0,0,2
908937,0,4,0,11,0,0
909952,228,1715,140,40,842,767
909954,0,0,0,7,0,0
913070,0,0,0,2,0,0
926418,0,0,0,0,0,1
927666,61,0,1,0,112,1
929102,0,4,0,0,0,0
933080,0,1,0,0,0,0
935222,0,0,0,0,1,0
935548,1,0,0,0,9,0
937773,0,1,0,0,0,0
941322,0,0,0,6,0,0
941323,0,0,0,1,0,0
944492,0,0,0,0,1,0
946333,12,0,2,1,0,0
946483,1,0,4,2,2,1
979556,0,3,0,0,0,0
983594,1,3,4,2,2,2
983917,2,0,0,0,0,0
984307,0,0,0,0,1,0
985002,0,6,0,0,2,9
985006,0,1,0,0,0,0
985762,1,0,0,0,0,0
990315,0,0,1,0,0,0
991789,0,0,0,2,0,0
991915,0,0,0,2,0,0
993502,6,0,0,0,0,0
996558,9,0,0,0,0,0
999416,0,0,0,1,0,0
1001989,0,0,0,1,0,0
1002546,0,0,0,0,0,3
1002809,1,0,0,0,0,1
1004952,0,0,0,1,1,0
1006551,4,2,0,0,0,0
1009846,0,1,0,0,0,0
1028801,0,1,0,0,0,1
1029997,0,0,0,1,0,0
1030157,0,0,0,0,0,1
1031709,0,0,0,0,0,1
1031711,1,0,1,0,0,0
1032480,8,0,0,0,0,57
1033732,0,0,0,97,0,0
1034807,0,0,2,0,1,0
1034809,2,1,0,0,1,0
1042156,0,0,0,4,0,0
