feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Mammaliicoccus	sample_type	paraffin_ctrl	0.0940308344471052	0.412529772618935	176	25	0.822196697317487	0.859400167784342
Latilactobacillus	sample_type	paraffin_ctrl	-0.0683261842464853	0.29942240165753	176	28	0.819797068766405	0.859400167784342
Collimonas	sample_type	paraffin_ctrl	-0.0690154309484096	0.331214445485001	176	28	0.836107910784078	0.870004177437486
Rhodoferax	sample_type	paraffin_ctrl	0.0790350743898455	0.438169474025804	176	27	0.857069232223986	0.887816110510049
Roseateles	sample_type	paraffin_ctrl	-0.119636623209447	0.760149738214589	176	59	0.875125530942456	0.900964510284653
Zymomonas	sample_type	paraffin_ctrl	0.0610714655927818	0.3949127745361	176	56	0.877562834692844	0.900964510284653
Escherichia	sample_type	paraffin_ctrl	-0.127337579372904	0.904241569313703	176	91	0.88869274805158	0.908354092035022
Peptoniphilus	sample_type	paraffin_ctrl	-0.0840780126825968	0.646835467235597	176	35	0.896811027574443	0.912613865064741
Comamonas	sample_type	paraffin_ctrl	0.0479698378262285	0.650794749535624	176	67	0.941463825388664	0.953851507301672
Massilia	sample_type	paraffin_ctrl	0.057409306245299	0.850287633474514	176	66	0.946325083482288	0.954589931372963
Inhella	sample_type	paraffin_ctrl	0.0190466691907342	0.323969159817453	176	27	0.953204248653255	0.957348614951748
Atlantibacter	sample_type	paraffin_ctrl	-0.00489373946845931	0.290162617406765	176	26	0.986563254630364	0.986563254630364
